customer_id;fisrt_name;second_name;gender;date_of_birth;city;state;occupation;customer_segment;annual_income;join_date
C02325;Amelia;Rodriguez;Female;27/02/1996;Houston;Texas;Freelancer;Retail;446240,67;10/09/2020
C02326;Nicholas;Gonzalez;Male;03/04/1961;Dallas;Texas;Business Owner;SME;1026726,71;29/05/2022
C02327;Anthony;Gonzalez;Male;28/05/1981;Austin;Texas;Freelancer;SME;618079,13;29/07/2025
C02328;Nicholas;Hernandez;Male;13/09/1961;Indianapolis;Indiana;Retired;Premium;707617,24;16/10/2021
C02329;James;Gonzalez;Male;16/03/1973;San Jose;California;Self Employed;SME;473220,76;04/08/2021
C02330;David;Moore;Male;13/04/2001;Houston;Texas;Retired;Premium;1100079,95;03/08/2018
C02331;James;Martin;Male;08/10/1998;New York;New York;Self Employed;Retail;416521,01;28/11/2023
C02332;Michael;Jackson;Male;09/12/1981;Austin;Texas;Retired;Retail;916620,43;31/07/2020
C02333;Olivia;Williams;Female;08/12/1976;Los Angeles;California;Self Employed;Premium;730899,94;27/12/2023
C02334;Ella;Taylor;Female;05/02/1992;San Diego;California;Student;Wealth;1770561,9;27/10/2025
C02335;David;Martinez;Male;28/01/1989;Fort Worth;Texas;Business Owner;Retail;552301,64;20/08/2025
C02336;Evelyn;Martin;Female;25/11/1973;Denver;Colorado;Self Employed;Corporate;970083,14;23/01/2019
C02337;Sophia;Martinez;Female;24/02/1997;San Jose;California;Freelancer;Retail;660647,17;28/04/2018
C02338;Anthony;Gonzalez;Male;14/08/1985;Nashville;Tennessee;Freelancer;Retail;895326,54;15/12/2023
C02339;Ryan;Smith;Male;08/07/1973;Boston;Massachusetts;Freelancer;Retail;475958,99;05/05/2025
C02340;Lily;Garcia;Female;15/03/2000;Houston;Texas;Student;SME;428652,76;10/10/2023
C02341;Benjamin;Davis;Male;23/10/1960;Fort Worth;Texas;Self Employed;Premium;733585,07;04/03/2024
C02342;Robert;Gonzalez;Male;18/12/2003;Charlotte;North Carolina;Self Employed;Wealth;2004697,92;17/08/2021
C02343;Benjamin;Martinez;Male;16/08/1999;Chicago;Illinois;Retired;Retail;737783,45;21/02/2022
C02344;Ava;Martinez;Female;01/06/1961;Denver;Colorado;Student;SME;259517,4;08/03/2024
C02345;Joshua;Smith;Male;03/10/1972;Houston;Texas;Freelancer;Wealth;1136605,98;13/04/2019
C02346;Benjamin;Moore;Male;02/07/1993;Denver;Colorado;Business Owner;Retail;832415,86;09/01/2021
C02347;Robert;Brown;Male;17/03/2000;Jacksonville;Florida;Freelancer;SME;1041818,93;12/08/2020
C02348;Olivia;Smith;Female;07/10/1969;Seattle;Washington;Business Owner;Retail;552862,8;02/12/2019
C02349;Lucas;Martin;Male;22/07/1961;Austin;Texas;Student;Premium;713459,25;20/11/2019
C02350;Scarlett;Moore;Female;21/08/1960;San Jose;California;Business Owner;Retail;566633;06/09/2020
C02351;Zoe;Williams;Female;01/05/2000;Charlotte;North Carolina;Business Owner;Premium;324000;21/05/2022
C02352;Evelyn;Miller;Female;22/07/1983;Nashville;Tennessee;Self Employed;Corporate;969487,97;22/01/2022
C02353;Ella;Miller;Female;08/06/1976;Indianapolis;Indiana;Business Owner;Retail;593951,26;07/10/2023
C02354;Grace;Taylor;Female;28/12/2002;Houston;Texas;Freelancer;Retail;295155,13;19/02/2024
C02355;Ava;Garcia;Female;28/03/2000;Columbus;Ohio;Self Employed;Retail;438391,45;24/09/2019
C02356;Mia;Davis;Female;16/08/2002;Philadelphia;Pennsylvania;Self Employed;Retail;308191,54;14/10/2019
C02357;Natalie;Rodriguez;Female;07/09/1999;Phoenix;Arizona;Retired;Premium;973461,69;10/05/2018
C02358;Joseph;Brown;Male;26/12/1961;Los Angeles;California;Retired;Retail;688776,19;07/01/2021
C02359;Mia;Jackson;Female;24/03/1989;Nashville;Tennessee;Self Employed;SME;699393,03;01/07/2023
C02360;Olivia;Moore;Female;09/06/1997;Fort Worth;Texas;Retired;Premium;845961,12;09/12/2021
C02361;Chloe;Moore;Female;22/01/1982;Austin;Texas;Self Employed;Retail;224336,19;23/09/2018
C02362;Sophia;Martinez;Female;09/10/1989;Los Angeles;California;Retired;Corporate;1701093,64;16/09/2021
C02363;Michael;Rodriguez;Male;24/12/1965;Phoenix;Arizona;Business Owner;SME;382697,5;15/11/2019
C02364;David;Miller;Male;15/03/1982;Chicago;Illinois;Freelancer;SME;344961,06;09/11/2021
C02365;Victoria;Thomas;Female;17/01/2004;Phoenix;Arizona;Business Owner;Retail;320256,45;02/11/2021
C02366;Abigail;Lopez;Female;25/11/1976;Houston;Texas;Business Owner;Retail;334744,77;04/07/2021
C02367;Robert;Davis;Male;23/08/2004;Boston;Massachusetts;Student;Retail;590754,92;10/02/2023
C02368;Emma;Martinez;Female;09/08/1975;Charlotte;North Carolina;Freelancer;Retail;249918,22;04/02/2026
C02369;Natalie;Williams;Female;04/05/1987;Phoenix;Arizona;Student;Retail;381991,62;17/10/2019
C02370;Joseph;Hernandez;Male;02/10/1997;Denver;Colorado;Self Employed;Retail;234941,96;08/12/2024
C02371;Thomas;Anderson;Male;14/02/1981;Columbus;Ohio;Self Employed;Corporate;1780145,77;05/08/2025
C02372;Christopher;Martin;Male;22/04/1988;Dallas;Texas;Business Owner;SME;252000;19/08/2023
C02373;Evelyn;Jackson;Female;10/11/1965;Austin;Texas;Business Owner;Premium;410580,79;09/02/2022
C02374;Ava;Jackson;Female;18/03/2003;Chicago;Illinois;Business Owner;Retail;559586,64;28/02/2022
C02375;Lucas;Lopez;Male;06/08/1984;Austin;Texas;Freelancer;Premium;605863,91;10/05/2021
C02376;Abigail;Wilson;Female;12/10/1987;Denver;Colorado;Student;Retail;1490376,48;02/05/2019
C02377;William;Smith;Male;14/01/1980;Nashville;Tennessee;Student;Retail;2096439,35;23/10/2021
C02378;Christopher;Davis;Male;28/04/1988;Philadelphia;Pennsylvania;Freelancer;Retail;233266,59;08/08/2018
C02379;Daniel;Wilson;Male;27/04/1991;New York;New York;Business Owner;Premium;358833,49;19/12/2022
C02380;Matthew;Lopez;Male;14/08/2003;Philadelphia;Pennsylvania;Student;Corporate;481067,44;20/03/2025
C02381;Ava;Hernandez;Female;24/10/1982;Houston;Texas;Business Owner;Premium;1124083,46;25/07/2021
C02382;Lily;Anderson;Female;01/03/1960;Denver;Colorado;Retired;Retail;755785,44;15/11/2024
C02383;Chloe;Lopez;Female;10/12/1973;Austin;Texas;Student;Premium;1227373,96;13/06/2022
C02384;Evelyn;Thomas;Female;25/11/1975;Nashville;Tennessee;Business Owner;Retail;643538,34;05/01/2025
C02385;Benjamin;Brown;Male;24/12/1994;Austin;Texas;Self Employed;Retail;801785,94;29/02/2024
C02386;Mia;Martin;Female;03/03/1988;Columbus;Ohio;Salaried;Retail;575210,41;16/02/2019
C02387;Michael;Rodriguez;Male;05/03/1979;Philadelphia;Pennsylvania;Self Employed;Retail;213191,95;10/05/2018
C02388;Robert;Moore;Male;24/11/1972;Houston;Texas;Student;Retail;652206,81;07/02/2018
C02389;Joseph;Rodriguez;Male;22/10/1994;Jacksonville;Florida;Student;Premium;775589,78;22/09/2023
C02390;Michael;Williams;Male;16/11/1979;Indianapolis;Indiana;Student;Retail;380679,26;06/02/2018
C02391;Emily;Taylor;Female;08/07/1967;San Jose;California;Salaried;Retail;238391,84;09/01/2020
C02392;Emily;Jackson;Female;17/01/1989;San Jose;California;Business Owner;Retail;482309,35;28/01/2022
C02393;Lucas;Gonzalez;Male;05/08/1998;Nashville;Tennessee;Student;Premium;625853,95;19/10/2022
C02394;Victoria;Miller;Female;15/04/1965;San Antonio;Texas;Self Employed;Retail;538663,06;10/10/2022
C02395;John;Moore;Male;13/06/1997;San Antonio;Texas;Salaried;Retail;1169430,09;05/03/2022
C02396;Matthew;Moore;Male;15/04/1991;San Diego;California;Self Employed;Retail;587511,58;07/03/2026
C02397;Zoe;Thomas;Female;21/11/1973;San Antonio;Texas;Business Owner;SME;876110,56;21/05/2022
C02398;Robert;Lopez;Male;14/08/1971;Indianapolis;Indiana;Student;Retail;303197,76;01/09/2022
C02399;Ryan;Davis;Male;06/05/2003;San Diego;California;Retired;Premium;502324,36;14/06/2022
C02400;Victoria;Martinez;Female;14/04/1986;Chicago;Illinois;Salaried;Retail;301930,09;05/06/2020
C02401;Ava;Anderson;Female;25/09/1995;Philadelphia;Pennsylvania;Freelancer;Wealth;576715,77;18/07/2020
C02402;Hannah;Taylor;Female;06/10/1982;Dallas;Texas;Business Owner;Corporate;1168617,45;16/09/2024
C02403;Sophia;Gonzalez;Female;02/02/1977;Los Angeles;California;Self Employed;SME;938864,53;10/06/2019
C02404;Ella;Taylor;Female;16/05/1970;Fort Worth;Texas;Freelancer;Retail;321939,95;07/08/2018
C02405;Emily;Davis;Female;15/11/1981;Denver;Colorado;Business Owner;Retail;1659772,89;10/07/2024
C02406;Natalie;Garcia;Female;20/10/1988;New York;New York;Business Owner;Retail;180000;18/10/2023
C02407;Hannah;Jones;Female;18/10/1995;Charlotte;North Carolina;Self Employed;Premium;324000;23/01/2019
C02408;Anthony;Garcia;Male;06/02/1972;San Diego;California;Freelancer;Premium;1630378,19;25/08/2022
C02409;William;Jackson;Male;10/10/1986;Austin;Texas;Student;Premium;802233,38;13/12/2023
C02410;Lucas;Jones;Male;04/01/2004;Fort Worth;Texas;Student;Corporate;483086,41;27/06/2020
C02411;Lily;Lopez;Female;26/02/1986;San Jose;California;Retired;SME;252000;31/05/2018
C02412;Olivia;Davis;Female;20/12/1979;Nashville;Tennessee;Business Owner;SME;295072,57;15/10/2023
C02413;Thomas;Davis;Male;11/04/1992;Fort Worth;Texas;Self Employed;Premium;427154,78;28/05/2023
C02414;Michael;Rodriguez;Male;21/10/1973;Dallas;Texas;Freelancer;Retail;636217,54;06/11/2020
C02415;Ella;Davis;Female;04/03/1986;Phoenix;Arizona;Self Employed;SME;564762,51;29/05/2024
C02416;John;Miller;Male;09/06/1976;Chicago;Illinois;Salaried;Retail;180000;09/07/2021
C02417;Charles;Lopez;Male;20/01/1973;Dallas;Texas;Freelancer;Retail;536491,6;01/08/2024
C02418;Ryan;Thomas;Male;10/11/2004;Nashville;Tennessee;Retired;Retail;797466,86;08/11/2024
C02419;Chloe;Johnson;Female;04/12/1971;New York;New York;Student;Retail;1452791,71;13/09/2023
C02420;Olivia;Hernandez;Female;07/04/1964;Dallas;Texas;Freelancer;Wealth;868449,75;12/07/2019
C02421;Emma;Taylor;Female;08/11/1990;Philadelphia;Pennsylvania;Salaried;Premium;562405,25;20/09/2025
C02422;Harper;Rodriguez;Female;08/12/1993;San Jose;California;Salaried;SME;252000;21/01/2019
C02423;Lucas;Moore;Male;26/11/1966;Philadelphia;Pennsylvania;Freelancer;Retail;324304,07;29/06/2025
C02424;Victoria;Garcia;Female;09/12/1970;Austin;Texas;Student;Retail;731377,31;12/08/2022
C02425;Scarlett;Gonzalez;Female;04/02/2004;Houston;Texas;Salaried;Premium;829365,35;14/11/2024
C02426;Joshua;Jackson;Male;10/02/1978;Austin;Texas;Student;Retail;235680,27;09/06/2018
C02427;Michael;Taylor;Male;05/11/1979;Jacksonville;Florida;Retired;Retail;368671,43;04/01/2020
C02428;Matthew;Gonzalez;Male;27/11/1964;Indianapolis;Indiana;Salaried;Corporate;730445,19;10/02/2025
C02429;Daniel;Taylor;Male;13/08/1975;Denver;Colorado;Self Employed;Premium;659375,42;23/05/2024
C02430;Ryan;Lopez;Male;18/04/1974;Los Angeles;California;Retired;Retail;475174,54;04/08/2025
C02431;Ella;Thomas;Female;26/04/1999;Denver;Colorado;Salaried;Corporate;396000;31/03/2022
C02432;Thomas;Martin;Male;17/03/2003;San Diego;California;Self Employed;Corporate;744366;20/11/2020
C02433;Emily;Taylor;Female;04/06/1990;Phoenix;Arizona;Freelancer;SME;889804,43;02/06/2018
C02434;Robert;Anderson;Male;26/06/1987;Dallas;Texas;Retired;Retail;209645,28;12/09/2021
C02435;Mia;Davis;Female;09/08/1961;Chicago;Illinois;Retired;Retail;665362,11;19/01/2021
C02436;Sophia;Taylor;Female;08/01/2000;Philadelphia;Pennsylvania;Self Employed;Premium;1656835,54;14/08/2021
C02437;Matthew;Miller;Male;13/08/1966;Columbus;Ohio;Salaried;Retail;341063,79;04/06/2018
C02438;Ava;Garcia;Female;09/06/1997;Phoenix;Arizona;Freelancer;Retail;449099,46;08/03/2026
C02439;Mia;Lopez;Female;22/07/2001;Los Angeles;California;Student;Retail;951507,71;09/03/2018
C02440;Natalie;Brown;Female;15/02/2004;Dallas;Texas;Salaried;Premium;868616,24;27/11/2018
C02441;Amelia;Wilson;Female;09/09/1973;Houston;Texas;Student;Corporate;903949,79;01/03/2026
C02442;Abigail;Brown;Female;11/11/1960;Jacksonville;Florida;Student;Retail;642029;05/06/2025
C02443;Lily;Thomas;Female;24/10/1976;New York;New York;Retired;Premium;324000;20/10/2023
C02444;Thomas;Miller;Male;11/05/1961;New York;New York;Student;Corporate;490170,76;06/11/2021
C02445;Lucas;Garcia;Male;27/03/1962;Denver;Colorado;Business Owner;Premium;1303792,38;31/12/2022
C02446;Grace;Smith;Female;28/01/1979;Jacksonville;Florida;Freelancer;Retail;922815,86;08/12/2019
C02447;Daniel;Johnson;Male;26/09/1979;Austin;Texas;Freelancer;Retail;313974,2;26/07/2022
C02448;Robert;Jackson;Male;13/11/1963;Jacksonville;Florida;Salaried;Retail;448969,4;02/08/2019
C02449;Victoria;Garcia;Female;13/10/1995;Austin;Texas;Business Owner;Premium;1185667,54;18/11/2023
C02450;Robert;Taylor;Male;07/01/1990;Charlotte;North Carolina;Business Owner;Retail;406520,32;30/05/2021
C02451;John;Jackson;Male;20/11/1973;Phoenix;Arizona;Salaried;Retail;451502,82;10/01/2024
C02452;Ava;Johnson;Female;07/03/2003;Nashville;Tennessee;Self Employed;Retail;400990,11;24/05/2019
C02453;William;Rodriguez;Male;28/05/1979;Denver;Colorado;Student;Retail;415224,85;30/09/2020
C02454;Mia;Taylor;Female;11/09/1988;Chicago;Illinois;Student;Premium;871896,69;21/12/2020
C02455;Scarlett;Martin;Female;09/10/1983;Boston;Massachusetts;Self Employed;Premium;2428460,77;02/01/2023
C02456;Victoria;Smith;Female;25/01/1976;Seattle;Washington;Salaried;Corporate;933244,44;22/12/2020
C02457;Evelyn;Williams;Female;14/08/1961;Charlotte;North Carolina;Salaried;Retail;180000;08/11/2018
C02458;Joseph;Anderson;Male;21/04/1990;Chicago;Illinois;Retired;Corporate;396000;11/02/2021
C02459;Natalie;Thomas;Female;13/06/1986;Phoenix;Arizona;Self Employed;Retail;445864,3;22/11/2023
C02460;Lily;Garcia;Female;14/11/2001;Denver;Colorado;Student;Retail;368826,17;11/05/2018
C02461;Amelia;Wilson;Female;15/05/1962;San Jose;California;Salaried;Retail;905172,18;19/11/2018
C02462;Henry;Jones;Male;17/10/2004;Phoenix;Arizona;Freelancer;Premium;3027616,2;27/07/2021
C02463;Victoria;Garcia;Female;15/12/1973;Chicago;Illinois;Student;Corporate;674091,24;08/10/2022
C02464;Natalie;Taylor;Female;25/11/1992;San Diego;California;Student;Premium;821989,78;12/07/2025
C02465;Harper;Garcia;Female;23/03/1995;Austin;Texas;Retired;Premium;1750367,38;28/07/2024
C02466;Christopher;Anderson;Male;21/09/1961;Fort Worth;Texas;Freelancer;Premium;618594,98;10/01/2020
C02467;Henry;Jackson;Male;14/08/1971;Boston;Massachusetts;Retired;SME;1010902,31;01/01/2024
C02468;Sophia;Davis;Female;03/03/1971;Houston;Texas;Student;Retail;371347,2;13/05/2018
C02469;Scarlett;Gonzalez;Female;15/05/1991;Nashville;Tennessee;Freelancer;SME;319728,46;12/08/2023
C02470;Ava;Brown;Female;15/05/1970;Seattle;Washington;Business Owner;Retail;357249;27/02/2019
C02471;James;Miller;Male;24/03/2003;Houston;Texas;Retired;Retail;447796,22;25/08/2025
C02472;Hannah;Taylor;Female;28/05/1986;Indianapolis;Indiana;Salaried;SME;605999,46;02/09/2023
C02473;Grace;Jones;Female;12/03/1960;Dallas;Texas;Freelancer;Retail;458327,15;19/11/2019
C02474;Henry;Brown;Male;20/09/1991;Columbus;Ohio;Retired;Retail;180000;17/03/2022
C02475;William;Thomas;Male;27/09/1983;Austin;Texas;Self Employed;SME;1076917,62;13/01/2024
C02476;Henry;Martin;Male;08/10/1966;Phoenix;Arizona;Self Employed;Retail;788554,93;23/12/2023
C02477;Olivia;Moore;Female;07/07/1976;Austin;Texas;Freelancer;Retail;180000;18/09/2020
C02478;Hannah;Brown;Female;04/12/1997;Jacksonville;Florida;Salaried;Retail;449888,78;23/12/2018
C02479;Michael;Thomas;Male;07/02/1985;Philadelphia;Pennsylvania;Salaried;Retail;284705,2;06/08/2021
C02480;Robert;Martin;Male;02/04/1962;Chicago;Illinois;Salaried;SME;437167,65;30/11/2024
C02481;Benjamin;Smith;Male;18/10/1983;Charlotte;North Carolina;Freelancer;Retail;641659,5;05/06/2021
C02482;Grace;Taylor;Female;26/02/1979;Columbus;Ohio;Business Owner;Premium;420424,04;18/09/2019
C02483;Grace;Lopez;Female;22/05/1986;Seattle;Washington;Salaried;Retail;672391,79;16/10/2025
C02484;John;Taylor;Male;23/07/2001;San Antonio;Texas;Freelancer;Premium;1434284,32;21/05/2019
C02485;Grace;Davis;Female;14/03/1994;New York;New York;Self Employed;SME;425357,53;05/05/2018
C02486;Thomas;Gonzalez;Male;09/11/1972;Denver;Colorado;Business Owner;Retail;1166572,95;18/05/2024
C02487;Ella;Jackson;Female;26/11/1968;Chicago;Illinois;Salaried;Premium;678091,07;21/11/2025
C02488;Victoria;Brown;Female;01/03/1970;Dallas;Texas;Retired;Retail;571260,15;14/07/2023
C02489;Grace;Jones;Female;18/04/1976;Austin;Texas;Self Employed;Retail;180000;16/01/2026
C02490;Matthew;Thomas;Male;17/11/1981;Nashville;Tennessee;Business Owner;SME;1251540,99;12/03/2024
C02491;Amelia;Williams;Female;09/03/1971;Seattle;Washington;Salaried;Retail;725798;19/01/2026
C02492;Evelyn;Martin;Female;28/05/1961;Charlotte;North Carolina;Student;Retail;446550,39;18/09/2025
C02493;Benjamin;Wilson;Male;04/01/1973;Houston;Texas;Retired;SME;252000;08/04/2024
C02494;Matthew;Miller;Male;17/09/1993;Denver;Colorado;Salaried;Retail;766569,59;23/04/2020
C02495;James;Smith;Male;14/01/2002;Chicago;Illinois;Salaried;Premium;1213822,04;25/02/2026
C02496;Lucas;Taylor;Male;01/07/1995;Nashville;Tennessee;Retired;SME;594290,9;25/11/2024
C02497;Emma;Taylor;Female;01/09/1973;Houston;Texas;Business Owner;Retail;354371,94;28/10/2018
C02498;Emily;Gonzalez;Female;15/05/1967;Austin;Texas;Salaried;SME;395066,08;02/08/2022
C02499;Charlotte;Hernandez;Female;02/11/1973;Jacksonville;Florida;Salaried;SME;504953,33;29/03/2024
C02500;Grace;Lopez;Female;13/09/1992;Fort Worth;Texas;Freelancer;SME;696907,58;30/05/2025
C02501;David;Jones;Male;12/03/1997;Denver;Colorado;Freelancer;Corporate;2372321,8;07/01/2024
C02502;Grace;Jackson;Female;07/09/1967;Austin;Texas;Student;Retail;390608,18;02/01/2024
C02503;Harper;Rodriguez;Female;16/07/2003;San Diego;California;Business Owner;SME;806367,39;09/03/2024
C02504;Benjamin;Wilson;Male;24/05/1990;Boston;Massachusetts;Self Employed;Retail;300329,46;03/01/2022
C02505;Victoria;Lopez;Female;11/08/1965;Indianapolis;Indiana;Business Owner;SME;1123858,76;11/01/2024
C02506;Natalie;Rodriguez;Female;22/02/1977;Charlotte;North Carolina;Student;Retail;180000;16/08/2021
C02507;Scarlett;Miller;Female;26/02/2001;Denver;Colorado;Business Owner;Premium;789314,71;27/07/2021
C02508;Grace;Moore;Female;14/11/1982;Nashville;Tennessee;Self Employed;Retail;239383,54;07/02/2026
C02509;Zoe;Thomas;Female;07/10/1963;Phoenix;Arizona;Self Employed;Retail;444626,38;04/06/2018
C02510;William;Lopez;Male;16/10/1980;San Antonio;Texas;Business Owner;Premium;393481,06;07/06/2025
C02511;Benjamin;Moore;Male;13/08/1970;Denver;Colorado;Freelancer;Retail;690663,6;05/09/2023
C02512;Thomas;Rodriguez;Male;26/01/1977;Denver;Colorado;Student;Retail;1052291,67;18/09/2020
C02513;Evelyn;Jackson;Female;13/07/1993;San Jose;California;Student;Wealth;1102795,26;06/03/2018
C02514;Joshua;Gonzalez;Male;05/10/1975;Phoenix;Arizona;Student;SME;607181,55;12/07/2019
C02515;Robert;Brown;Male;24/06/2000;Indianapolis;Indiana;Freelancer;Retail;283581,88;14/12/2023
C02516;Daniel;Anderson;Male;24/08/1986;Austin;Texas;Salaried;Premium;1911510,13;03/01/2022
C02517;Mia;Brown;Female;07/11/2001;Dallas;Texas;Retired;Premium;2260220,26;23/07/2019
C02518;Charlotte;Taylor;Female;06/07/1970;Dallas;Texas;Business Owner;Retail;224419,93;08/06/2022
C02519;Ryan;Hernandez;Male;20/09/1988;New York;New York;Retired;Corporate;408798,59;30/08/2023
C02520;Benjamin;Martin;Male;12/08/1989;Denver;Colorado;Business Owner;Retail;180000;10/10/2024
C02521;John;Garcia;Male;22/04/1981;Philadelphia;Pennsylvania;Retired;Retail;1247676,58;23/03/2025
C02522;Ryan;Smith;Male;16/10/2002;Los Angeles;California;Student;Retail;408405;18/03/2018
C02523;Michael;Jones;Male;24/05/1980;Fort Worth;Texas;Student;Premium;1288117,75;09/01/2024
C02524;Lily;Martin;Female;04/08/2002;Austin;Texas;Retired;Retail;364585,61;09/08/2018
C02525;Grace;Williams;Female;08/12/1985;Phoenix;Arizona;Salaried;Retail;278438,59;28/07/2018
C02526;Sophia;Rodriguez;Female;11/02/1967;Nashville;Tennessee;Self Employed;Premium;619173,7;09/06/2025
C02527;Amelia;Lopez;Female;23/05/2002;Chicago;Illinois;Student;Retail;259368,98;08/11/2020
C02528;Sophia;Martin;Female;09/06/1974;Phoenix;Arizona;Freelancer;Premium;1219241,12;13/03/2022
C02529;Olivia;Gonzalez;Female;22/10/1973;San Diego;California;Retired;Retail;331300,12;14/03/2018
C02530;Scarlett;Martin;Female;24/08/1982;Chicago;Illinois;Student;Premium;1302971,02;01/07/2018
C02531;Hannah;Martinez;Female;21/05/1993;Columbus;Ohio;Student;Premium;1240086,06;08/01/2018
C02532;Natalie;Johnson;Female;04/08/1961;Columbus;Ohio;Freelancer;Retail;367948,6;11/10/2025
C02533;William;Thomas;Male;18/02/1978;Charlotte;North Carolina;Student;Retail;341708,02;06/03/2021
